"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","1999","P","2251","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2000","P","2718","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2001","P","2847","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2002","P","3029","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2003","P","3219","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2004","P","3436","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2005","P","3593","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2006","P","3838","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2007","P","4029","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2008","P","4157","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2009","P","4510","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2010","P","4625","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2011","P","4977","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2012","P","5540","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2013","P","5806","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2014","P","6044","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2015","P","6451","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2016","P","7233","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2017","P","7932","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2018","P","7880","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","2019","P","7989","."
"Females","Asian/Pac Islander","South Dakota","Both","All Ages","1999","2019","Firearm","","P","102104","."
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","1999","529","2263316","23.37"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2000","548","2287739","23.95"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2001","516","2303940","22.4"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2002","546","2317244","23.56"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2003","502","2331905","21.53"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2004","549","2356193","23.3"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2005","603","2384740","25.29"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2006","565","2416954","23.38"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2007","545","2452442","22.22"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2008","579","2475954","23.38"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2009","610","2497273","24.43"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2010","581","2509622","23.15"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2011","589","2523861","23.34"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2012","604","2540201","23.78"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2013","644","2552183","25.23"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2014","626","2567583","24.38"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2015","643","2583987","24.88"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2016","659","2603833","25.31"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2017","717","2626790","27.3"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2018","661","2648726","24.96"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","2019","695","2668769","26.04"
"Males","White","Tennessee","Both","All Ages","1999","2019","Firearm","","12511","51913255","24.1"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","1999","185","441667","41.89"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2000","212","449114","47.2"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2001","193","455746","42.35"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2002","196","461730","42.45"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2003","191","467559","40.85"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2004","178","476334","37.37"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2005","223","484756","46"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2006","225","494284","45.52"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2007","217","501624","43.26"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2008","234","506764","46.18"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2009","226","513012","44.05"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2010","185","518159","35.7"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2011","191","526112","36.3"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2012","233","534832","43.57"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2013","216","540377","39.97"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2014","228","546679","41.71"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2015","246","552025","44.56"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2016","296","556643","53.18"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2017","322","562863","57.21"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2018","351","568377","61.75"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2019","339","572441","59.22"
"Males","Black","Tennessee","Both","All Ages","1999","2019","Firearm","","4887","10731098","45.54"
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","1999","P","7503","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2000","P","8892","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2001","P","9639","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2002","P","10131","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2003","P","10560","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2004","P","11196","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2005","P","11672","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2006","P","12298","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2007","P","13283","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2008","P","13887","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2009","P","14571","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2010","P","15014","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2011","P","15258","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2012","P","15781","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2013","P","16035","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2014","P","16362","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2015","P","16724","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2016","P","17061","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2017","P","17492","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2018","P","17937","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2019","P","18430","."
"Males","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","","15","289726","5.18"
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","1999","P","28755","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2000","P","31486","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2001","P","33043","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2002","P","34940","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2003","P","36805","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2004","P","39155","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2005","P","41450","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2006","P","43775","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2007","P","46098","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2008","P","47691","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2009","P","49394","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2010","P","50755","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2011","P","53600","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2012","P","55888","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2013","P","58055","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2014","P","59872","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2015","P","62227","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2016","P","64368","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2017","P","66858","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2018","P","69670","."
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2019","13","72599","17.91"
"Males","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","","102","1046484","9.75"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","1999","104","2362012","4.4"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2000","102","2379262","4.29"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2001","98","2392694","4.1"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2002","115","2406553","4.78"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2003","117","2425636","4.82"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2004","124","2442969","5.08"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2005","119","2471483","4.81"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2006","128","2509554","5.1"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2007","133","2539596","5.24"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2008","136","2570342","5.29"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2009","107","2589408","4.13"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2010","137","2603667","5.26"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2011","132","2619970","5.04"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2012","128","2636353","4.86"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2013","142","2648508","5.36"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2014","132","2663185","4.96"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2015","145","2680044","5.41"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2016","137","2699079","5.08"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2017","164","2720037","6.03"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2018","148","2742940","5.4"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","2019","174","2764016","6.3"
"Females","White","Tennessee","Both","All Ages","1999","2019","Firearm","","2722","53867308","5.05"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","1999","25","498125","5.02"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2000","29","504854","5.74"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2001","29","511432","5.67"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2002","39","518526","7.52"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2003","24","525884","4.56"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2004","17","532743","3.19"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2005","28","541616","5.17"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2006","21","553316","3.8"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2007","23","560563","4.1"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2008","28","567920","4.93"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2009","17","574662","2.96"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2010","20","579789","3.45"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2011","30","587733","5.1"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2012","25","595336","4.2"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2013","23","600909","3.83"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2014","24","606779","3.96"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2015","34","612565","5.55"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2016","44","618696","7.11"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2017","34","625395","5.44"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2018","52","631125","8.24"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","2019","46","636706","7.22"
"Females","Black","Tennessee","Both","All Ages","1999","2019","Firearm","","612","11984674","5.11"
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","1999","P","6930","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2000","P","8019","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2001","P","8730","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2002","P","9143","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2003","P","9600","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2004","P","10084","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2005","P","10631","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2006","P","11117","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2007","P","12119","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2008","P","12772","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2009","P","13281","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2010","P","13382","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2011","P","13668","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2012","P","13962","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2013","P","14283","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2014","P","14652","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2015","P","15012","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2016","P","15475","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2017","P","15962","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2018","P","16435","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","2019","P","16866","."
"Females","Am Indian/AK Native","Tennessee","Both","All Ages","1999","2019","Firearm","","P","262123","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","1999","P","30400","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2000","P","33728","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2001","P","35565","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2002","P","37651","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2003","P","39863","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2004","P","42135","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2005","P","44709","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2006","P","47468","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2007","P","50002","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2008","P","52081","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2009","P","54418","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2010","P","55888","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2011","P","59089","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2012","P","61545","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2013","P","63990","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2014","P","66111","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2015","P","68586","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2016","P","70855","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2017","P","73402","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2018","P","76421","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","2019","P","79347","."
"Females","Asian/Pac Islander","Tennessee","Both","All Ages","1999","2019","Firearm","","29","1143254","2.54"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","1999","1488","8642333","17.22"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2000","1512","8802062","17.18"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2001","1623","8936085","18.16"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2002","1582","9073792","17.43"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2003","1696","9190691","18.45"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2004","1589","9323084","17.04"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2005","1676","9460866","17.72"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2006","1573","9641442","16.31"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2007","1774","9812975","18.08"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2008","1905","9984575","19.08"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2009","1877","10157399","18.48"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2010","1873","10275566","18.23"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2011","1801","10454525","17.23"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2012","1896","10609860","17.87"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2013","1883","10742090","17.53"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2014","1908","10905621","17.5"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2015","2088","11076989","18.85"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2016","2184","11220667","19.46"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2017","2293","11338290","20.22"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2018","2330","11440403","20.37"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","2019","2395","11557709","20.72"
"Males","White","Texas","Both","All Ages","1999","2019","Firearm","","38946","212647024","18.31"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","1999","269","1187505","22.65"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2000","277","1205318","22.98"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2001","330","1232556","26.77"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2002","323","1257563","25.68"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2003","312","1277360","24.43"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2004","347","1302552","26.64"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2005","376","1330938","28.25"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2006","402","1399438","28.73"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2007","389","1428447","27.23"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2008","260","1461166","17.79"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2009","360","1497356","24.04"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2010","391","1524900","25.64"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2011","332","1562468","21.25"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2012","391","1599478","24.45"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2013","408","1635307","24.95"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2014","401","1676853","23.91"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2015","547","1721488","31.77"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2016","542","1764043","30.72"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2017","603","1803952","33.43"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2018","559","1839465","30.39"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","2019","658","1877438","35.05"
"Males","Black","Texas","Both","All Ages","1999","2019","Firearm","","8477","31585591","26.84"
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","1999","P","68836","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2000","P","76999","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2001","P","81928","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2002","P","86100","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2003","P","90607","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2004","P","95713","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2005","P","101458","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2006","P","108581","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2007","P","116047","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2008","P","124500","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2009","P","133773","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2010","P","141319","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2011","P","144215","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2012","P","147144","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2013","P","150061","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2014","P","153184","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2015","P","156292","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2016","P","158872","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2017","P","161379","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2018","10","164437","6.08"
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","2019","P","167687","."
"Males","Am Indian/AK Native","Texas","Both","All Ages","1999","2019","Firearm","","75","2629132","2.85"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","1999","20","299344","6.68"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2000","17","317434","5.36"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2001","25","337863","7.4"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2002","27","358217","7.54"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2003","33","376320","8.77"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2004","22","394272","5.58"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2005","43","414422","10.38"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2006","36","438876","8.2"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2007","26","463942","5.6"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2008","17","488862","3.48"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2009","29","513083","5.65"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2010","33","530767","6.22"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2011","33","558660","5.91"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2012","31","586317","5.29"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2013","38","615184","6.18"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2014","40","651215","6.14"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2015","33","689006","4.79"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2016","45","721929","6.23"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2017","43","752123","5.72"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2018","71","775010","9.16"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","2019","51","799868","6.38"
"Males","Asian/Pac Islander","Texas","Both","All Ages","1999","2019","Firearm","","713","11082714","6.43"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","1999","282","8716280","3.24"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2000","307","8853560","3.47"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2001","306","8985946","3.41"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2002","304","9118467","3.33"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2003","331","9250249","3.58"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2004","318","9382770","3.39"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2005","322","9519891","3.38"
"Females","White","Texas","Both","All Ages","1999","2019","Firearm","2006","339","9705520","3.49"
